material,record_key,record_label,book,page,material_class,record_json,raw_database_points,fitting_grid_points,wavelength_range_um,wavelength_range_source,fdtd_ready_exported_model_count,fdtd_ready_count,FDTD_ready_count,recommended_N,recommended_public_family,recommended_model_code,recommended_epsilon_rms,model_order_count,fit_wl_min_um,fit_wl_max_um,n_model_rows,n_exportable_rows,has_recommendation,recommended_family,recommended_model_json,recommended_model_curve,source_record_key
GaAs,GaAs_GaAs_Jellison,GaAs / Jellison,GaAs,Jellison,,records/GaAs_GaAs_Jellison.json,experimental/GaAs_GaAs_Jellison/raw_database_points.json,experimental/GaAs_GaAs_Jellison/fitting_grid_points.json,"[0.3, 0.84]",fitting_grid_points,7,7,7,5.0,AnalyticalCP,CP_M5,0.0063485691301408,5,0.3,0.84,15,7,True,CP,models/VISNIR_ANY_GaAs_Jellison_0.3_0.84um/CP_M5.json,model_curves/VISNIR_ANY_GaAs_Jellison_0.3_0.84um/CP_M5.json,VISNIR_ANY_GaAs_Jellison_0.3_0.84um
GaAs,GaAs_GaAs_Ozaki,GaAs / Ozaki,GaAs,Ozaki,,records/GaAs_GaAs_Ozaki.json,experimental/GaAs_GaAs_Ozaki/raw_database_points.json,experimental/GaAs_GaAs_Ozaki/fitting_grid_points.json,"[0.3, 1.0332]",fitting_grid_points,4,4,4,3.0,AnalyticalCP,CP_M3,0.055182892022515,5,0.3,1.0332,15,4,True,CP,models/VISNIR_ANY_GaAs_Ozaki_0.3_1.033um/CP_M3.json,model_curves/VISNIR_ANY_GaAs_Ozaki_0.3_1.033um/CP_M3.json,VISNIR_ANY_GaAs_Ozaki_0.3_1.033um
GaAs,GaAs_GaAs_Papatryfonos,GaAs / Papatryfonos,GaAs,Papatryfonos,,records/GaAs_GaAs_Papatryfonos.json,experimental/GaAs_GaAs_Papatryfonos/raw_database_points.json,experimental/GaAs_GaAs_Papatryfonos/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,5.0,AnalyticalCP,CP_M5,0.0329575589893048,5,0.3,1.1,15,10,True,CP,models/VISNIR_ANY_GaAs_Papatryfonos_0.3_1.1um/CP_M5.json,model_curves/VISNIR_ANY_GaAs_Papatryfonos_0.3_1.1um/CP_M5.json,VISNIR_ANY_GaAs_Papatryfonos_0.3_1.1um
GaAs,GaAs_GaAs_Rakic,GaAs / Rakic,GaAs,Rakic,,records/GaAs_GaAs_Rakic.json,experimental/GaAs_GaAs_Rakic/raw_database_points.json,experimental/GaAs_GaAs_Rakic/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,4,4,4,3.0,RP,RP_M3,0.0185159722512015,5,0.3,1.1,15,4,True,RP,models/VISNIR_ANY_GaAs_Rakic_0.3_1.1um/RP_M3.json,model_curves/VISNIR_ANY_GaAs_Rakic_0.3_1.1um/RP_M3.json,VISNIR_ANY_GaAs_Rakic_0.3_1.1um
GaN,GaN_GaN_Kawashima,GaN / Kawashima,GaN,Kawashima,,records/GaN_GaN_Kawashima.json,experimental/GaN_GaN_Kawashima/raw_database_points.json,experimental/GaN_GaN_Kawashima/fitting_grid_points.json,"[0.3, 0.99187]",fitting_grid_points,5,5,5,3.0,RP,RP_M3,0.0259686316859377,5,0.3,0.99187,15,5,True,RP,models/VISNIR_ANY_GaN_Kawashima_0.3_0.9919um/RP_M3.json,model_curves/VISNIR_ANY_GaN_Kawashima_0.3_0.9919um/RP_M3.json,VISNIR_ANY_GaN_Kawashima_0.3_0.9919um
GaN,GaN_GaN_Lin-wurtzite,GaN / Lin-wurtzite,GaN,Lin-wurtzite,,records/GaN_GaN_Lin-wurtzite.json,experimental/GaN_GaN_Lin-wurtzite/raw_database_points.json,experimental/GaN_GaN_Lin-wurtzite/fitting_grid_points.json,"[0.368124, 0.991745]",fitting_grid_points,13,13,13,2.0,SemiAnalyticalCP,SCP_M2,0.0028833562982814,5,0.368124,0.991745,15,13,True,SCP,models/VISNIR_ANY_GaN_Lin-wurtzite_0.3681_0.9917um/SCP_M2.json,model_curves/VISNIR_ANY_GaN_Lin-wurtzite_0.3681_0.9917um/SCP_M2.json,VISNIR_ANY_GaN_Lin-wurtzite_0.3681_0.9917um
GaN,GaN_GaN_Lin-zincblende,GaN / Lin-zincblende,GaN,Lin-zincblende,,records/GaN_GaN_Lin-zincblende.json,experimental/GaN_GaN_Lin-zincblende/raw_database_points.json,experimental/GaN_GaN_Lin-zincblende/fitting_grid_points.json,"[0.385447, 0.960283]",fitting_grid_points,13,13,13,3.0,SemiAnalyticalCP,SCP_M3,0.0040632708640562,5,0.385447,0.960283,15,13,True,SCP,models/VISNIR_ANY_GaN_Lin-zincblende_0.3854_0.9603um/SCP_M3.json,model_curves/VISNIR_ANY_GaN_Lin-zincblende_0.3854_0.9603um/SCP_M3.json,VISNIR_ANY_GaN_Lin-zincblende_0.3854_0.9603um
GaP,GaP_GaP_Adachi,GaP / Adachi,GaP,Adachi,,records/GaP_GaP_Adachi.json,experimental/GaP_GaP_Adachi/raw_database_points.json,experimental/GaP_GaP_Adachi/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,3.0,SemiAnalyticalCP,SCP_M3,0.0403105228809258,5,0.3,1.1,15,10,True,SCP,models/VISNIR_ANY_GaP_Adachi_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_GaP_Adachi_0.3_1.1um/SCP_M3.json,VISNIR_ANY_GaP_Adachi_0.3_1.1um
GaP,GaP_GaP_Aspnes,GaP / Aspnes,GaP,Aspnes,,records/GaP_GaP_Aspnes.json,experimental/GaP_GaP_Aspnes/raw_database_points.json,experimental/GaP_GaP_Aspnes/fitting_grid_points.json,"[0.3, 0.8266]",fitting_grid_points,7,7,7,4.0,SemiAnalyticalCP,SCP_M4,0.0087282769875868,5,0.3,0.8266,15,7,True,SCP,models/VISNIR_ANY_GaP_Aspnes_0.3_0.8266um/SCP_M4.json,model_curves/VISNIR_ANY_GaP_Aspnes_0.3_0.8266um/SCP_M4.json,VISNIR_ANY_GaP_Aspnes_0.3_0.8266um
GaP,GaP_GaP_Jellison,GaP / Jellison,GaP,Jellison,,records/GaP_GaP_Jellison.json,experimental/GaP_GaP_Jellison/raw_database_points.json,experimental/GaP_GaP_Jellison/fitting_grid_points.json,"[0.3, 0.84]",fitting_grid_points,10,10,10,4.0,AnalyticalCP,CP_M4,0.0046528005736732,5,0.3,0.84,15,10,True,CP,models/VISNIR_ANY_GaP_Jellison_0.3_0.84um/CP_M4.json,model_curves/VISNIR_ANY_GaP_Jellison_0.3_0.84um/CP_M4.json,VISNIR_ANY_GaP_Jellison_0.3_0.84um
GaP,GaP_GaP_Khmelevskaia,GaP / Khmelevskaia,GaP,Khmelevskaia,,records/GaP_GaP_Khmelevskaia.json,experimental/GaP_GaP_Khmelevskaia/raw_database_points.json,experimental/GaP_GaP_Khmelevskaia/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,2,2,2,2.0,AnalyticalCP,CP_M2,0.0245962889179838,5,0.3,1.1,15,2,True,CP,models/VISNIR_ANY_GaP_Khmelevskaia_0.3_1.1um/CP_M2.json,model_curves/VISNIR_ANY_GaP_Khmelevskaia_0.3_1.1um/CP_M2.json,VISNIR_ANY_GaP_Khmelevskaia_0.3_1.1um
GaSb,GaSb_GaSb_Adachi,GaSb / Adachi,GaSb,Adachi,,records/GaSb_GaSb_Adachi.json,experimental/GaSb_GaSb_Adachi/raw_database_points.json,experimental/GaSb_GaSb_Adachi/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,3,3,3,5.0,SemiAnalyticalCP,SCP_M5,0.1503174423862918,5,0.3,1.1,15,3,True,SCP,models/VISNIR_ANY_GaSb_Adachi_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_GaSb_Adachi_0.3_1.1um/SCP_M5.json,VISNIR_ANY_GaSb_Adachi_0.3_1.1um
GaSb,GaSb_GaSb_Aspnes,GaSb / Aspnes,GaSb,Aspnes,,records/GaSb_GaSb_Aspnes.json,experimental/GaSb_GaSb_Aspnes/raw_database_points.json,experimental/GaSb_GaSb_Aspnes/fitting_grid_points.json,"[0.3, 0.8266]",fitting_grid_points,8,8,8,4.0,SemiAnalyticalCP,SCP_M4,0.0092822324906141,5,0.3,0.8266,15,8,True,SCP,models/VISNIR_ANY_GaSb_Aspnes_0.3_0.8266um/SCP_M4.json,model_curves/VISNIR_ANY_GaSb_Aspnes_0.3_0.8266um/SCP_M4.json,VISNIR_ANY_GaSb_Aspnes_0.3_0.8266um
GaSb,GaSb_GaSb_Djurisic,GaSb / Djurisic,GaSb,Djurisic,,records/GaSb_GaSb_Djurisic.json,experimental/GaSb_GaSb_Djurisic/raw_database_points.json,experimental/GaSb_GaSb_Djurisic/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,7,7,7,5.0,SemiAnalyticalCP,SCP_M5,0.0019514011670402,5,0.3,1.1,15,7,True,SCP,models/VISNIR_ANY_GaSb_Djurisic_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_GaSb_Djurisic_0.3_1.1um/SCP_M5.json,VISNIR_ANY_GaSb_Djurisic_0.3_1.1um
GeS2,GeS2_GeS2_Slavich-abinitio-alpha,GeS2 / Slavich-abinitio-alpha,GeS2,Slavich-abinitio-alpha,,records/GeS2_GeS2_Slavich-abinitio-alpha.json,experimental/GeS2_GeS2_Slavich-abinitio-alpha/raw_database_points.json,experimental/GeS2_GeS2_Slavich-abinitio-alpha/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,13,13,13,3.0,SemiAnalyticalCP,SCP_M3,0.0030191145079599,5,0.3,1.1,15,13,True,SCP,models/VISNIR_ANY_GeS2_Slavich-abinitio-alpha_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_GeS2_Slavich-abinitio-alpha_0.3_1.1um/SCP_M3.json,VISNIR_ANY_GeS2_Slavich-abinitio-alpha_0.3_1.1um
GeS2,GeS2_GeS2_Slavich-abinitio-beta,GeS2 / Slavich-abinitio-beta,GeS2,Slavich-abinitio-beta,,records/GeS2_GeS2_Slavich-abinitio-beta.json,experimental/GeS2_GeS2_Slavich-abinitio-beta/raw_database_points.json,experimental/GeS2_GeS2_Slavich-abinitio-beta/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,3.0,SemiAnalyticalCP,SCP_M3,0.0023729027517106,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_GeS2_Slavich-abinitio-beta_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_GeS2_Slavich-abinitio-beta_0.3_1.1um/SCP_M3.json,VISNIR_ANY_GeS2_Slavich-abinitio-beta_0.3_1.1um
GeS2,GeS2_GeS2_Slavich-abinitio-gamma,GeS2 / Slavich-abinitio-gamma,GeS2,Slavich-abinitio-gamma,,records/GeS2_GeS2_Slavich-abinitio-gamma.json,experimental/GeS2_GeS2_Slavich-abinitio-gamma/raw_database_points.json,experimental/GeS2_GeS2_Slavich-abinitio-gamma/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,3.0,SemiAnalyticalCP,SCP_M3,0.001653899283472,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_GeS2_Slavich-abinitio-gamma_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_GeS2_Slavich-abinitio-gamma_0.3_1.1um/SCP_M3.json,VISNIR_ANY_GeS2_Slavich-abinitio-gamma_0.3_1.1um
GeS2,GeS2_GeS2_Slavich-alpha,GeS2 / Slavich-alpha,GeS2,Slavich-alpha,,records/GeS2_GeS2_Slavich-alpha.json,experimental/GeS2_GeS2_Slavich-alpha/raw_database_points.json,experimental/GeS2_GeS2_Slavich-alpha/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,13,13,13,2.0,RP,RP_M2,0.0018961198553565,5,0.3,1.1,15,13,True,RP,models/VISNIR_ANY_GeS2_Slavich-alpha_0.3_1.1um/RP_M2.json,model_curves/VISNIR_ANY_GeS2_Slavich-alpha_0.3_1.1um/RP_M2.json,VISNIR_ANY_GeS2_Slavich-alpha_0.3_1.1um
GeS2,GeS2_GeS2_Slavich-beta,GeS2 / Slavich-beta,GeS2,Slavich-beta,,records/GeS2_GeS2_Slavich-beta.json,experimental/GeS2_GeS2_Slavich-beta/raw_database_points.json,experimental/GeS2_GeS2_Slavich-beta/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,2.0,RP,RP_M2,0.0017062437452233,5,0.3,1.1,15,15,True,RP,models/VISNIR_ANY_GeS2_Slavich-beta_0.3_1.1um/RP_M2.json,model_curves/VISNIR_ANY_GeS2_Slavich-beta_0.3_1.1um/RP_M2.json,VISNIR_ANY_GeS2_Slavich-beta_0.3_1.1um
GeS2,GeS2_GeS2_Slavich-gamma,GeS2 / Slavich-gamma,GeS2,Slavich-gamma,,records/GeS2_GeS2_Slavich-gamma.json,experimental/GeS2_GeS2_Slavich-gamma/raw_database_points.json,experimental/GeS2_GeS2_Slavich-gamma/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,2,2,2,1.0,AnalyticalCP,CP_M1,0.005407265394603,5,0.3,1.1,15,2,True,CP,models/VISNIR_ANY_GeS2_Slavich-gamma_0.3_1.1um/CP_M1.json,model_curves/VISNIR_ANY_GeS2_Slavich-gamma_0.3_1.1um/CP_M1.json,VISNIR_ANY_GeS2_Slavich-gamma_0.3_1.1um
Ge,Ge_Ge_Amotchkina-film,Ge / Amotchkina-film,Ge,Amotchkina-film,,records/Ge_Ge_Amotchkina-film.json,experimental/Ge_Ge_Amotchkina-film/raw_database_points.json,experimental/Ge_Ge_Amotchkina-film/fitting_grid_points.json,"[0.4, 1.1]",fitting_grid_points,2,2,2,5.0,SemiAnalyticalCP,SCP_M5,0.1224733082503972,5,0.4,1.1,15,2,True,SCP,models/VISNIR_ANY_Ge_Amotchkina-film_0.4_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Ge_Amotchkina-film_0.4_1.1um/SCP_M5.json,VISNIR_ANY_Ge_Amotchkina-film_0.4_1.1um
Ge,Ge_Ge_Amotchkina,Ge / Amotchkina,Ge,Amotchkina,,records/Ge_Ge_Amotchkina.json,experimental/Ge_Ge_Amotchkina/raw_database_points.json,experimental/Ge_Ge_Amotchkina/fitting_grid_points.json,"[0.4, 1.1]",fitting_grid_points,1,1,1,1.0,SemiAnalyticalCP,SCP_M1,0.3887531345638629,5,0.4,1.1,15,1,True,SCP,models/VISNIR_ANY_Ge_Amotchkina_0.4_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ge_Amotchkina_0.4_1.1um/SCP_M1.json,VISNIR_ANY_Ge_Amotchkina_0.4_1.1um
Ge,Ge_Ge_Aspnes,Ge / Aspnes,Ge,Aspnes,,records/Ge_Ge_Aspnes.json,experimental/Ge_Ge_Aspnes/raw_database_points.json,experimental/Ge_Ge_Aspnes/fitting_grid_points.json,"[0.3, 0.8266]",fitting_grid_points,7,7,7,5.0,SemiAnalyticalCP,SCP_M5,0.0055596418409513,5,0.3,0.8266,15,7,True,SCP,models/VISNIR_ANY_Ge_Aspnes_0.3_0.8266um/SCP_M5.json,model_curves/VISNIR_ANY_Ge_Aspnes_0.3_0.8266um/SCP_M5.json,VISNIR_ANY_Ge_Aspnes_0.3_0.8266um
Ge,Ge_Ge_Ciesielski-20nm,Ge / Ciesielski-20nm,Ge,Ciesielski-20nm,,records/Ge_Ge_Ciesielski-20nm.json,experimental/Ge_Ge_Ciesielski-20nm/raw_database_points.json,experimental/Ge_Ge_Ciesielski-20nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,0,0,0,,,,,5,0.3,1.1,15,0,False,,,,VISNIR_ANY_Ge_Ciesielski-20nm_0.3_1.1um
Ge,Ge_Ge_Ciesielski-2nm,Ge / Ciesielski-2nm,Ge,Ciesielski-2nm,,records/Ge_Ge_Ciesielski-2nm.json,experimental/Ge_Ge_Ciesielski-2nm/raw_database_points.json,experimental/Ge_Ge_Ciesielski-2nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,2.0,SemiAnalyticalCP,SCP_M2,0.004659317397301,5,0.3,1.1,15,10,True,SCP,models/VISNIR_ANY_Ge_Ciesielski-2nm_0.3_1.1um/SCP_M2.json,model_curves/VISNIR_ANY_Ge_Ciesielski-2nm_0.3_1.1um/SCP_M2.json,VISNIR_ANY_Ge_Ciesielski-2nm_0.3_1.1um
Ge,Ge_Ge_Jellison,Ge / Jellison,Ge,Jellison,,records/Ge_Ge_Jellison.json,experimental/Ge_Ge_Jellison/raw_database_points.json,experimental/Ge_Ge_Jellison/fitting_grid_points.json,"[0.3, 0.84]",fitting_grid_points,5,5,5,5.0,SemiAnalyticalCP,SCP_M5,0.0029538149812885,5,0.3,0.84,15,5,True,SCP,models/VISNIR_ANY_Ge_Jellison_0.3_0.84um/SCP_M5.json,model_curves/VISNIR_ANY_Ge_Jellison_0.3_0.84um/SCP_M5.json,VISNIR_ANY_Ge_Jellison_0.3_0.84um
Ge,Ge_Ge_Nunley,Ge / Nunley,Ge,Nunley,,records/Ge_Ge_Nunley.json,experimental/Ge_Ge_Nunley/raw_database_points.json,experimental/Ge_Ge_Nunley/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,1,1,1,1.0,SemiAnalyticalCP,SCP_M1,0.2683730623502754,5,0.3,1.1,15,1,True,SCP,models/VISNIR_ANY_Ge_Nunley_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ge_Nunley_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ge_Nunley_0.3_1.1um
HfO2,HfO2_HfO2_Bright,HfO2 / Bright,HfO2,Bright,,records/HfO2_HfO2_Bright.json,experimental/HfO2_HfO2_Bright/raw_database_points.json,experimental/HfO2_HfO2_Bright/fitting_grid_points.json,"[0.38462, 1.1]",fitting_grid_points,15,15,15,1.0,AnalyticalCP,CP_M1,0.0012252429974415,5,0.38462,1.1,15,15,True,CP,models/VISNIR_ANY_HfO2_Bright_0.3846_1.1um/CP_M1.json,model_curves/VISNIR_ANY_HfO2_Bright_0.3846_1.1um/CP_M1.json,VISNIR_ANY_HfO2_Bright_0.3846_1.1um
HfO2,HfO2_HfO2_Franta,HfO2 / Franta,HfO2,Franta,,records/HfO2_HfO2_Franta.json,experimental/HfO2_HfO2_Franta/raw_database_points.json,experimental/HfO2_HfO2_Franta/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,RP,RP_M1,0.00047860997546,5,0.3,1.1,15,15,True,RP,models/VISNIR_ANY_HfO2_Franta_0.3_1.1um/RP_M1.json,model_curves/VISNIR_ANY_HfO2_Franta_0.3_1.1um/RP_M1.json,VISNIR_ANY_HfO2_Franta_0.3_1.1um
HfO2,HfO2_HfO2_Siefke,HfO2 / Siefke,HfO2,Siefke,,records/HfO2_HfO2_Siefke.json,experimental/HfO2_HfO2_Siefke/raw_database_points.json,experimental/HfO2_HfO2_Siefke/fitting_grid_points.json,"[0.3, 0.619921]",fitting_grid_points,15,15,15,1.0,AnalyticalCP,CP_M1,0.0014538066472815,5,0.3,0.619921,15,15,True,CP,models/VISNIR_ANY_HfO2_Siefke_0.3_0.6199um/CP_M1.json,model_curves/VISNIR_ANY_HfO2_Siefke_0.3_0.6199um/CP_M1.json,VISNIR_ANY_HfO2_Siefke_0.3_0.6199um
InAs,InAs_InAs_Adachi,InAs / Adachi,InAs,Adachi,,records/InAs_InAs_Adachi.json,experimental/InAs_InAs_Adachi/raw_database_points.json,experimental/InAs_InAs_Adachi/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,3,3,3,2.0,AnalyticalCP,CP_M2,0.163412639621213,5,0.3,1.1,15,3,True,CP,models/VISNIR_ANY_InAs_Adachi_0.3_1.1um/CP_M2.json,model_curves/VISNIR_ANY_InAs_Adachi_0.3_1.1um/CP_M2.json,VISNIR_ANY_InAs_Adachi_0.3_1.1um
InAs,InAs_InAs_Aspnes,InAs / Aspnes,InAs,Aspnes,,records/InAs_InAs_Aspnes.json,experimental/InAs_InAs_Aspnes/raw_database_points.json,experimental/InAs_InAs_Aspnes/fitting_grid_points.json,"[0.3, 0.8266]",fitting_grid_points,12,12,12,5.0,SemiAnalyticalCP,SCP_M5,0.0042984552633163,5,0.3,0.8266,15,12,True,SCP,models/VISNIR_ANY_InAs_Aspnes_0.3_0.8266um/SCP_M5.json,model_curves/VISNIR_ANY_InAs_Aspnes_0.3_0.8266um/SCP_M5.json,VISNIR_ANY_InAs_Aspnes_0.3_0.8266um
InP,InP_InP_Adachi,InP / Adachi,InP,Adachi,,records/InP_InP_Adachi.json,experimental/InP_InP_Adachi/raw_database_points.json,experimental/InP_InP_Adachi/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,5.0,AnalyticalCP,CP_M5,0.0869402179876698,5,0.3,1.1,15,12,True,CP,models/VISNIR_ANY_InP_Adachi_0.3_1.1um/CP_M5.json,model_curves/VISNIR_ANY_InP_Adachi_0.3_1.1um/CP_M5.json,VISNIR_ANY_InP_Adachi_0.3_1.1um
InP,InP_InP_Aspnes,InP / Aspnes,InP,Aspnes,,records/InP_InP_Aspnes.json,experimental/InP_InP_Aspnes/raw_database_points.json,experimental/InP_InP_Aspnes/fitting_grid_points.json,"[0.3, 0.8266]",fitting_grid_points,8,8,8,5.0,SemiAnalyticalCP,SCP_M5,0.0053257348424144,5,0.3,0.8266,15,8,True,SCP,models/VISNIR_ANY_InP_Aspnes_0.3_0.8266um/SCP_M5.json,model_curves/VISNIR_ANY_InP_Aspnes_0.3_0.8266um/SCP_M5.json,VISNIR_ANY_InP_Aspnes_0.3_0.8266um
InSb,InSb_InSb_Adachi,InSb / Adachi,InSb,Adachi,,records/InSb_InSb_Adachi.json,experimental/InSb_InSb_Adachi/raw_database_points.json,experimental/InSb_InSb_Adachi/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,8,8,8,5.0,AnalyticalCP,CP_M5,0.1025820056030203,5,0.3,1.1,15,8,True,CP,models/VISNIR_ANY_InSb_Adachi_0.3_1.1um/CP_M5.json,model_curves/VISNIR_ANY_InSb_Adachi_0.3_1.1um/CP_M5.json,VISNIR_ANY_InSb_Adachi_0.3_1.1um
InSb,InSb_InSb_Aspnes,InSb / Aspnes,InSb,Aspnes,,records/InSb_InSb_Aspnes.json,experimental/InSb_InSb_Aspnes/raw_database_points.json,experimental/InSb_InSb_Aspnes/fitting_grid_points.json,"[0.3, 0.8266]",fitting_grid_points,7,7,7,5.0,AnalyticalCP,CP_M5,0.0134334758643664,5,0.3,0.8266,15,7,True,CP,models/VISNIR_ANY_InSb_Aspnes_0.3_0.8266um/CP_M5.json,model_curves/VISNIR_ANY_InSb_Aspnes_0.3_0.8266um/CP_M5.json,VISNIR_ANY_InSb_Aspnes_0.3_0.8266um
InSb,InSb_InSb_Djurisic,InSb / Djurisic,InSb,Djurisic,,records/InSb_InSb_Djurisic.json,experimental/InSb_InSb_Djurisic/raw_database_points.json,experimental/InSb_InSb_Djurisic/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,7,7,7,4.0,SemiAnalyticalCP,SCP_M4,0.0183780696792075,5,0.3,1.1,15,7,True,SCP,models/VISNIR_ANY_InSb_Djurisic_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_InSb_Djurisic_0.3_1.1um/SCP_M4.json,VISNIR_ANY_InSb_Djurisic_0.3_1.1um
MgF2,MgF2_MgF2_Franta,MgF2 / Franta,MgF2,Franta,,records/MgF2_MgF2_Franta.json,experimental/MgF2_MgF2_Franta/raw_database_points.json,experimental/MgF2_MgF2_Franta/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,11,11,11,1.0,SemiAnalyticalCP,SCP_M1,0.0003791167819586,5,0.3,1.1,15,11,True,SCP,models/VISNIR_ANY_MgF2_Franta_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_MgF2_Franta_0.3_1.1um/SCP_M1.json,VISNIR_ANY_MgF2_Franta_0.3_1.1um
MgF2,MgF2_MgF2_Rodriguez-de_Marcos,MgF2 / Rodriguez-de Marcos,MgF2,Rodriguez-de Marcos,,records/MgF2_MgF2_Rodriguez-de_Marcos.json,experimental/MgF2_MgF2_Rodriguez-de_Marcos/raw_database_points.json,experimental/MgF2_MgF2_Rodriguez-de_Marcos/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,1.0,AnalyticalCP,CP_M1,3.462616391847055e-05,5,0.3,1.1,15,10,True,CP,models/VISNIR_ANY_MgF2_Rodriguez-de_Marcos_0.3_1.1um/CP_M1.json,model_curves/VISNIR_ANY_MgF2_Rodriguez-de_Marcos_0.3_1.1um/CP_M1.json,VISNIR_ANY_MgF2_Rodriguez-de_Marcos_0.3_1.1um
MgO,MgO_MgO_Synowicki,MgO / Synowicki,MgO,Synowicki,,records/MgO_MgO_Synowicki.json,experimental/MgO_MgO_Synowicki/raw_database_points.json,experimental/MgO_MgO_Synowicki/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,RP,RP_M1,2.664184885623216e-05,5,0.3,1.1,15,15,True,RP,models/VISNIR_ANY_MgO_Synowicki_0.3_1.1um/RP_M1.json,model_curves/VISNIR_ANY_MgO_Synowicki_0.3_1.1um/RP_M1.json,VISNIR_ANY_MgO_Synowicki_0.3_1.1um
MoO3,MoO3_MoO3_Lajaunie-alpha,MoO3 / Lajaunie-alpha,MoO3,Lajaunie-alpha,,records/MoO3_MoO3_Lajaunie-alpha.json,experimental/MoO3_MoO3_Lajaunie-alpha/raw_database_points.json,experimental/MoO3_MoO3_Lajaunie-alpha/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,3.0,SemiAnalyticalCP,SCP_M3,0.0028892905666377,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_MoO3_Lajaunie-alpha_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_MoO3_Lajaunie-alpha_0.3_1.1um/SCP_M3.json,VISNIR_ANY_MoO3_Lajaunie-alpha_0.3_1.1um
MoO3,MoO3_MoO3_Lajaunie-beta,MoO3 / Lajaunie-beta,MoO3,Lajaunie-beta,,records/MoO3_MoO3_Lajaunie-beta.json,experimental/MoO3_MoO3_Lajaunie-beta/raw_database_points.json,experimental/MoO3_MoO3_Lajaunie-beta/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,3.0,SemiAnalyticalCP,SCP_M3,0.0027333306801442,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_MoO3_Lajaunie-beta_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_MoO3_Lajaunie-beta_0.3_1.1um/SCP_M3.json,VISNIR_ANY_MoO3_Lajaunie-beta_0.3_1.1um
MoO3,MoO3_MoO3_Lajaunie-gamma,MoO3 / Lajaunie-gamma,MoO3,Lajaunie-gamma,,records/MoO3_MoO3_Lajaunie-gamma.json,experimental/MoO3_MoO3_Lajaunie-gamma/raw_database_points.json,experimental/MoO3_MoO3_Lajaunie-gamma/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,4.0,SemiAnalyticalCP,SCP_M4,0.0022995199294601,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_MoO3_Lajaunie-gamma_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_MoO3_Lajaunie-gamma_0.3_1.1um/SCP_M4.json,VISNIR_ANY_MoO3_Lajaunie-gamma_0.3_1.1um
