record_key,material,material_class,book,page,N,selected_family,selected_specific_model,selected_epsilon_rms,selected_abs_rms,selected_G_rho,quality_label,selected_model_json
Cu_Cu_Rakic-LD,Cu,metal,Cu,Rakic-LD,2,CP,SemiCP,0.0476529096855946,0.4271203610620622,1.0000003544835905,warning,
Cu_Cu_Rakic-LD,Cu,metal,Cu,Rakic-LD,3,CP,SemiCP,0.0427731667168798,0.5769708438018697,1.0000000000000004,warning,
Cu_Cu_Rakic-LD,Cu,metal,Cu,Rakic-LD,4,CP,SemiCP,0.000243593391511,0.0018475877942456,1.0000000000000004,excellent,
Cu_Cu_Rakic-LD,Cu,metal,Cu,Rakic-LD,5,CP,SemiCP,0.0003526228154835,0.0037450636201144,1.0000000000000009,excellent,
Cu_Cu_Werner,Cu,metal,Cu,Werner,1,CP,SemiCP,0.1744202596052233,7.989009611333995,1.0000000000000002,poor,
Cu_Cu_Werner,Cu,metal,Cu,Werner,2,CP,SemiCP,0.1531797630652075,8.674275332639574,1.0,poor,
Cu_Cu_Werner,Cu,metal,Cu,Werner,3,CP,SemiCP,0.0080497604813751,0.6127175442493643,1.0000000000000004,acceptable,
Cu_Cu_Werner,Cu,metal,Cu,Werner,4,CP,SemiCP,0.0072959034300061,0.5842367765148334,1.0000000000000018,acceptable,
Cu_Cu_Werner,Cu,metal,Cu,Werner,5,CP,SemiCP,0.0070944289792978,0.5426557109042351,1.000000000000001,acceptable,
Cu_Cu_Werner-DFT,Cu,metal,Cu,Werner-DFT,1,CP,CP,0.2538793662077649,6.937764813619517,1.0,poor,
Cu_Cu_Werner-DFT,Cu,metal,Cu,Werner-DFT,2,CP,SemiCP,0.0250273117589594,0.3125376090885624,1.0000007457383313,warning,
Cu_Cu_Werner-DFT,Cu,metal,Cu,Werner-DFT,3,CP,SemiCP,0.0193725882860153,0.2079851377743214,1.0000006521278562,warning,
Cu_Cu_Werner-DFT,Cu,metal,Cu,Werner-DFT,4,CP,SemiCP,0.0166500107188989,0.1941685715299109,1.000000465533463,warning,
Cu_Cu_Werner-DFT,Cu,metal,Cu,Werner-DFT,5,CP,SemiCP,0.0077827208922983,0.1584057754170963,1.0000000000000002,acceptable,
Fe_Fe_Johnson,Fe,metal,Fe,Johnson,1,none,none,,,,no_model,
Fe_Fe_Johnson,Fe,metal,Fe,Johnson,2,CP,SemiCP,0.0380863910493157,0.7058021401920693,1.0,warning,data/models/Fe_Fe_Johnson/SemiCP_M2.json
Fe_Fe_Johnson,Fe,metal,Fe,Johnson,3,CP,SemiCP,0.0286702481198823,0.5126986621655247,1.0000000000000009,warning,data/models/Fe_Fe_Johnson/SemiCP_M3.json
Fe_Fe_Johnson,Fe,metal,Fe,Johnson,4,CP,SemiCP,0.0247980226052961,0.4047514000651797,1.0000000000000004,warning,data/models/Fe_Fe_Johnson/SemiCP_M4.json
Fe_Fe_Johnson,Fe,metal,Fe,Johnson,5,CP,SemiCP,0.0240863002580888,0.3991320979356258,1.0000000000000009,warning,data/models/Fe_Fe_Johnson/SemiCP_M5.json
Fe_Fe_Querry,Fe,metal,Fe,Querry,1,none,none,,,,no_model,
Fe_Fe_Querry,Fe,metal,Fe,Querry,2,CP,SemiCP,0.0047096775825711,0.0805838739296833,1.0,excellent,data/models/Fe_Fe_Querry/SemiCP_M2.json
Fe_Fe_Querry,Fe,metal,Fe,Querry,3,CP,SemiCP,0.0028310599775545,0.0568984434230823,1.0000000000000002,excellent,data/models/Fe_Fe_Querry/SemiCP_M3.json
Fe_Fe_Querry,Fe,metal,Fe,Querry,4,CP,SemiCP,0.0016057679676796,0.0277203951111635,1.0000000000000009,excellent,data/models/Fe_Fe_Querry/SemiCP_M4.json
Fe_Fe_Querry,Fe,metal,Fe,Querry,5,CP,SemiCP,0.0013477876442363,0.0237965475250262,1.0,excellent,data/models/Fe_Fe_Querry/SemiCP_M5.json
Fe_Fe_Werner,Fe,metal,Fe,Werner,1,CP,SemiCP,0.1010416311304665,11.81001035896204,1.0000000000000009,poor,
Fe_Fe_Werner,Fe,metal,Fe,Werner,2,CP,CP,0.0509814480561707,7.191224153689552,1.0,poor,
Fe_Fe_Werner,Fe,metal,Fe,Werner,3,CP,SemiCP,0.0197777608579577,4.282363508749424,1.0000000000000004,warning,
Fe_Fe_Werner,Fe,metal,Fe,Werner,4,CP,SemiCP,0.018833387429605,4.062141257920933,1.000000000000001,warning,
Fe_Fe_Werner,Fe,metal,Fe,Werner,5,CP,CP,0.0214506319308518,4.626586332977048,1.0,warning,
Fe_Fe_Werner-DFT,Fe,metal,Fe,Werner-DFT,1,none,none,,,,no_model,
Fe_Fe_Werner-DFT,Fe,metal,Fe,Werner-DFT,2,CP,SemiCP,0.0167260887549646,0.3869281462507054,1.0,warning,data/models/Fe_Fe_Werner-DFT/SemiCP_M2.json
Fe_Fe_Werner-DFT,Fe,metal,Fe,Werner-DFT,3,CP,SemiCP,0.0059221267958449,0.1394867758621782,1.000000000000002,acceptable,data/models/Fe_Fe_Werner-DFT/SemiCP_M3.json
Fe_Fe_Werner-DFT,Fe,metal,Fe,Werner-DFT,4,CP,SemiCP,0.0057444925884823,0.1355751835500376,1.0000000000000004,acceptable,data/models/Fe_Fe_Werner-DFT/SemiCP_M4.json
Fe_Fe_Werner-DFT,Fe,metal,Fe,Werner-DFT,5,CP,SemiCP,0.0045356066649988,0.1022033586667685,1.0,excellent,data/models/Fe_Fe_Werner-DFT/SemiCP_M5.json
Fe2O3_Fe2O3_Querry-e,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-e,1,CP,SemiCP,0.1043781725678279,0.6986531259630306,1.0,poor,
Fe2O3_Fe2O3_Querry-e,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-e,2,CP,SemiCP,0.0319337747202438,0.2523115911017974,1.0000000000000004,warning,
Fe2O3_Fe2O3_Querry-e,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-e,3,CP,SemiCP,0.0069617227864212,0.0511927371290539,1.0000000000000009,acceptable,
Fe2O3_Fe2O3_Querry-e,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-e,4,CP,SemiCP,0.0027166877069367,0.0192369380973642,1.000000000000001,excellent,
Fe2O3_Fe2O3_Querry-e,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-e,5,CP,SemiCP,0.0024624282026694,0.0182202476695289,1.0,excellent,
Fe2O3_Fe2O3_Querry-o,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-o,1,CP,SemiCP,0.0985741429481061,0.9108772322488614,1.0000007082806186,poor,data/models/Fe2O3_Fe2O3_Querry-o/SemiCP_M1.json
Fe2O3_Fe2O3_Querry-o,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-o,2,CP,SemiCP,0.0391761561643707,0.3655982022382302,1.0000000000000009,warning,data/models/Fe2O3_Fe2O3_Querry-o/SemiCP_M2.json
Fe2O3_Fe2O3_Querry-o,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-o,3,CP,CP,0.0203766757505643,0.1561219981823915,1.000000000000001,warning,data/models/Fe2O3_Fe2O3_Querry-o/CP_M3.json
Fe2O3_Fe2O3_Querry-o,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-o,4,RP,RP,0.0074881926167019,0.0640925234172752,1.0,acceptable,data/models/Fe2O3_Fe2O3_Querry-o/RP_M4.json
Fe2O3_Fe2O3_Querry-o,Fe2O3,lossy_transition_metal_oxide,Fe2O3,Querry-o,5,CP,CP,0.0058595989923419,0.0573482237642946,1.0,acceptable,data/models/Fe2O3_Fe2O3_Querry-o/CP_M5.json
Fe3O4_Fe3O4_Querry,Fe3O4,lossy_transition_metal_oxide,Fe3O4,Querry,1,CP,SemiCP,0.0325402088226935,0.1814939984512698,1.0,warning,data/models/Fe3O4_Fe3O4_Querry/SemiCP_M1.json
Fe3O4_Fe3O4_Querry,Fe3O4,lossy_transition_metal_oxide,Fe3O4,Querry,2,CP,SemiCP,0.024063805529293,0.1396356438129849,1.0000000000000004,warning,data/models/Fe3O4_Fe3O4_Querry/SemiCP_M2.json
Fe3O4_Fe3O4_Querry,Fe3O4,lossy_transition_metal_oxide,Fe3O4,Querry,3,CP,SemiCP,0.0035787120542199,0.018899867367163,1.0,excellent,data/models/Fe3O4_Fe3O4_Querry/SemiCP_M3.json
Fe3O4_Fe3O4_Querry,Fe3O4,lossy_transition_metal_oxide,Fe3O4,Querry,4,CP,SemiCP,0.0019225721143615,0.0107134240782252,1.0,excellent,data/models/Fe3O4_Fe3O4_Querry/SemiCP_M4.json
Fe3O4_Fe3O4_Querry,Fe3O4,lossy_transition_metal_oxide,Fe3O4,Querry,5,CP,SemiCP,0.0011222469347903,0.0061101633201547,1.0000000000000009,excellent,data/models/Fe3O4_Fe3O4_Querry/SemiCP_M5.json
GaAs_GaAs_Adachi,GaAs,semiconductor,GaAs,Adachi,1,CP,SemiCP,0.1707504013933922,3.274696675650957,1.0000002523225446,poor,data/models/GaAs_GaAs_Adachi/SemiCP_M1.json
GaAs_GaAs_Adachi,GaAs,semiconductor,GaAs,Adachi,2,CP,CP,0.0970030312976561,2.394349019948085,1.0,poor,data/models/GaAs_GaAs_Adachi/CP_M2.json
GaAs_GaAs_Adachi,GaAs,semiconductor,GaAs,Adachi,3,CP,CP,0.0533814644111947,1.2749387276953197,1.0000000013723522,poor,data/models/GaAs_GaAs_Adachi/CP_M3.json
GaAs_GaAs_Adachi,GaAs,semiconductor,GaAs,Adachi,4,CP,CP,0.0533588717297432,1.2601120731763158,1.000000000000001,poor,data/models/GaAs_GaAs_Adachi/CP_M4.json
GaAs_GaAs_Adachi,GaAs,semiconductor,GaAs,Adachi,5,CP,CP,0.0531661189502353,1.263105705373806,1.0000000423440232,poor,data/models/GaAs_GaAs_Adachi/CP_M5.json
GaAs_GaAs_Papatryfonos,GaAs,semiconductor,GaAs,Papatryfonos,1,CP,SemiCP,0.1345363861360387,2.7698215234852777,1.0000009722050658,poor,data/models/GaAs_GaAs_Papatryfonos/SemiCP_M1.json
GaAs_GaAs_Papatryfonos,GaAs,semiconductor,GaAs,Papatryfonos,2,none,none,,,,no_model,
GaAs_GaAs_Papatryfonos,GaAs,semiconductor,GaAs,Papatryfonos,3,none,none,,,,no_model,
GaAs_GaAs_Papatryfonos,GaAs,semiconductor,GaAs,Papatryfonos,4,CP,CP,0.0326568919777785,0.742849888764359,1.00000078733905,warning,data/models/GaAs_GaAs_Papatryfonos/CP_M4.json
GaAs_GaAs_Papatryfonos,GaAs,semiconductor,GaAs,Papatryfonos,5,CP,CP,0.0299053150491849,0.6706978243439373,1.0000001622375676,warning,data/models/GaAs_GaAs_Papatryfonos/CP_M5.json
GaAs_GaAs_Rakic,GaAs,semiconductor,GaAs,Rakic,1,CP,SemiCP,0.1838342683511648,3.2155351500540874,1.0,poor,data/models/GaAs_GaAs_Rakic/SemiCP_M1.json
GaAs_GaAs_Rakic,GaAs,semiconductor,GaAs,Rakic,2,CP,SemiCP,0.166579883848927,3.041693281786327,1.000000000000002,poor,data/models/GaAs_GaAs_Rakic/SemiCP_M2.json
GaAs_GaAs_Rakic,GaAs,semiconductor,GaAs,Rakic,3,CP,CP,0.0249415822291407,0.4431579107200758,1.0000000000000004,warning,data/models/GaAs_GaAs_Rakic/CP_M3.json
GaAs_GaAs_Rakic,GaAs,semiconductor,GaAs,Rakic,4,CP,SemiCP,0.0166070631020017,0.2601720742647086,1.000000463339863,warning,data/models/GaAs_GaAs_Rakic/SemiCP_M4.json
GaAs_GaAs_Rakic,GaAs,semiconductor,GaAs,Rakic,5,CP,SemiCP,0.0165693785514687,0.2280354757844509,1.0000000000000004,warning,data/models/GaAs_GaAs_Rakic/SemiCP_M5.json
GaP_GaP_Adachi,GaP,semiconductor,GaP,Adachi,1,CP,SemiCP,0.0678323519483666,1.7287391741535998,1.0,poor,data/models/GaP_GaP_Adachi/SemiCP_M1.json
GaP_GaP_Adachi,GaP,semiconductor,GaP,Adachi,2,CP,SemiCP,0.0403423470394859,1.0334304032200976,1.000000018830408,warning,data/models/GaP_GaP_Adachi/SemiCP_M2.json
GaP_GaP_Adachi,GaP,semiconductor,GaP,Adachi,3,CP,SemiCP,0.0402477079531135,0.954398599146755,1.000000988260799,warning,data/models/GaP_GaP_Adachi/SemiCP_M3.json
GaP_GaP_Adachi,GaP,semiconductor,GaP,Adachi,4,CP,CP,0.0471102225747246,1.1784876574738783,1.0000000000000009,warning,data/models/GaP_GaP_Adachi/CP_M4.json
GaP_GaP_Adachi,GaP,semiconductor,GaP,Adachi,5,CP,CP,0.046692565954129,1.1753472723623104,1.0000000000000009,warning,data/models/GaP_GaP_Adachi/CP_M5.json
GaP_GaP_Khmelevskaia,GaP,semiconductor,GaP,Khmelevskaia,1,CP,SemiCP,0.0456878357306607,0.9252220874059904,1.000000605788968,warning,
GaP_GaP_Khmelevskaia,GaP,semiconductor,GaP,Khmelevskaia,2,CP,SemiCP,0.0215463658362913,0.3436866176839704,1.0,warning,
GaP_GaP_Khmelevskaia,GaP,semiconductor,GaP,Khmelevskaia,3,CP,SemiCP,0.0046498184769314,0.078022849116167,1.000000783676187,excellent,
GaP_GaP_Khmelevskaia,GaP,semiconductor,GaP,Khmelevskaia,4,none,none,,,,no_model,
GaP_GaP_Khmelevskaia,GaP,semiconductor,GaP,Khmelevskaia,5,none,none,,,,no_model,
GaSb_GaSb_Adachi,GaSb,semiconductor,GaSb,Adachi,1,CP,SemiCP,0.5557884202879644,13.1311284745796,1.0000000027601823,poor,
GaSb_GaSb_Adachi,GaSb,semiconductor,GaSb,Adachi,2,none,none,,,,no_model,
GaSb_GaSb_Adachi,GaSb,semiconductor,GaSb,Adachi,3,CP,SemiCP,0.0769515214848408,1.917321637402464,1.0000000000000009,poor,
GaSb_GaSb_Adachi,GaSb,semiconductor,GaSb,Adachi,4,CP,SemiCP,0.1479292615547774,3.5585706034724915,1.0000000000000022,poor,
GaSb_GaSb_Adachi,GaSb,semiconductor,GaSb,Adachi,5,RP,RP,0.0818375942691241,1.9725413078521583,1.0,poor,
GaSb_GaSb_Djurisic,GaSb,semiconductor,GaSb,Djurisic,1,CP,CP,0.1652021396328085,3.8281569446982258,1.0,poor,data/models/GaSb_GaSb_Djurisic/CP_M1.json
GaSb_GaSb_Djurisic,GaSb,semiconductor,GaSb,Djurisic,2,none,none,,,,no_model,
GaSb_GaSb_Djurisic,GaSb,semiconductor,GaSb,Djurisic,3,CP,CP,0.0941984692054297,2.2734430611607417,1.0,poor,data/models/GaSb_GaSb_Djurisic/CP_M3.json
GaSb_GaSb_Djurisic,GaSb,semiconductor,GaSb,Djurisic,4,CP,SemiCP,0.0051628002871461,0.1113052952575407,1.0000000000000016,acceptable,data/models/GaSb_GaSb_Djurisic/SemiCP_M4.json
GaSb_GaSb_Djurisic,GaSb,semiconductor,GaSb,Djurisic,5,CP,SemiCP,0.0019382339877703,0.0417172455947401,1.0000000000000004,excellent,data/models/GaSb_GaSb_Djurisic/SemiCP_M5.json
Ge_Ge_Ciesielski-20nm,Ge,semiconductor,Ge,Ciesielski-20nm,1,none,none,,,,no_model,
Ge_Ge_Ciesielski-20nm,Ge,semiconductor,Ge,Ciesielski-20nm,2,none,none,,,,no_model,
Ge_Ge_Ciesielski-20nm,Ge,semiconductor,Ge,Ciesielski-20nm,3,none,none,,,,no_model,
Ge_Ge_Ciesielski-20nm,Ge,semiconductor,Ge,Ciesielski-20nm,4,none,none,,,,no_model,
Ge_Ge_Ciesielski-20nm,Ge,semiconductor,Ge,Ciesielski-20nm,5,RP,RP,0.0023902260628127,0.0420380238630688,1.000000000000001,excellent,data/models/Ge_Ge_Ciesielski-20nm/RP_M5.json
Ge_Ge_Ciesielski-2nm,Ge,semiconductor,Ge,Ciesielski-2nm,1,none,none,,,,no_model,
Ge_Ge_Ciesielski-2nm,Ge,semiconductor,Ge,Ciesielski-2nm,2,CP,SemiCP,0.0073371598023711,0.0698659675238147,1.0,acceptable,data/models/Ge_Ge_Ciesielski-2nm/SemiCP_M2.json
Ge_Ge_Ciesielski-2nm,Ge,semiconductor,Ge,Ciesielski-2nm,3,CP,CP,0.0026263534148194,0.0242510238844764,1.0000000000000024,excellent,data/models/Ge_Ge_Ciesielski-2nm/CP_M3.json
Ge_Ge_Ciesielski-2nm,Ge,semiconductor,Ge,Ciesielski-2nm,4,CP,CP,0.001197692785947,0.0117344181603779,1.0000003611224506,excellent,data/models/Ge_Ge_Ciesielski-2nm/CP_M4.json
Ge_Ge_Ciesielski-2nm,Ge,semiconductor,Ge,Ciesielski-2nm,5,CP,SemiCP,0.001017024036778,0.0096774506864952,1.0000008182629392,excellent,data/models/Ge_Ge_Ciesielski-2nm/SemiCP_M5.json
Ge_Ge_Nunley,Ge,semiconductor,Ge,Nunley,1,CP,SemiCP,0.2558612709489567,6.317694416053039,1.0,poor,data/models/Ge_Ge_Nunley/SemiCP_M1.json
Ge_Ge_Nunley,Ge,semiconductor,Ge,Nunley,2,none,none,,,,no_model,
Ge_Ge_Nunley,Ge,semiconductor,Ge,Nunley,3,CP,CP,0.045720789395871,1.3439773671521706,1.000000000000001,warning,data/models/Ge_Ge_Nunley/CP_M3.json
Ge_Ge_Nunley,Ge,semiconductor,Ge,Nunley,4,CP,CP,0.0440587360467841,1.2895696380588284,1.0000000000000002,warning,data/models/Ge_Ge_Nunley/CP_M4.json
Ge_Ge_Nunley,Ge,semiconductor,Ge,Nunley,5,CP,CP,0.0359863514974525,1.0988942802148591,1.000000000000001,warning,data/models/Ge_Ge_Nunley/CP_M5.json
GeS2_GeS2_Slavich-abinitio-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-alpha,1,CP,SemiCP,0.0408825242487711,0.2573791775376985,1.0,warning,
GeS2_GeS2_Slavich-abinitio-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-alpha,2,CP,CP,0.0102108566580169,0.0672235626164152,1.0000000000000002,warning,
GeS2_GeS2_Slavich-abinitio-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-alpha,3,CP,SemiCP,0.0029786598064166,0.0207559828996109,1.0000000000000009,excellent,
GeS2_GeS2_Slavich-abinitio-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-alpha,4,CP,CP,0.0038564676233134,0.0266282180398285,1.0000000000000009,excellent,
GeS2_GeS2_Slavich-abinitio-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-alpha,5,CP,SemiCP,0.000897618017296,0.0059581605786917,1.0,excellent,
GeS2_GeS2_Slavich-abinitio-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-beta,1,CP,SemiCP,0.0818355488095434,0.5648970138494672,1.0,poor,data/models/GeS2_GeS2_Slavich-abinitio-beta/SemiCP_M1.json
GeS2_GeS2_Slavich-abinitio-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-beta,2,CP,SemiCP,0.0134837992091028,0.1013041210082423,1.000000010598875,warning,data/models/GeS2_GeS2_Slavich-abinitio-beta/SemiCP_M2.json
GeS2_GeS2_Slavich-abinitio-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-beta,3,CP,SemiCP,0.0022953987057828,0.0175634287729292,1.0000000000000004,excellent,data/models/GeS2_GeS2_Slavich-abinitio-beta/SemiCP_M3.json
GeS2_GeS2_Slavich-abinitio-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-beta,4,CP,CP,0.0024575525439042,0.0179319671761313,1.000000000000001,excellent,data/models/GeS2_GeS2_Slavich-abinitio-beta/CP_M4.json
GeS2_GeS2_Slavich-abinitio-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-beta,5,CP,SemiCP,0.0013959486275421,0.0104603764761672,1.0000000000000002,excellent,data/models/GeS2_GeS2_Slavich-abinitio-beta/SemiCP_M5.json
GeS2_GeS2_Slavich-abinitio-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-gamma,1,CP,SemiCP,0.0451213819437169,0.2044683609751179,1.000000000000001,warning,data/models/GeS2_GeS2_Slavich-abinitio-gamma/SemiCP_M1.json
GeS2_GeS2_Slavich-abinitio-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-gamma,2,CP,SemiCP,0.014119303448707,0.0622676422123433,1.0000000934798536,warning,data/models/GeS2_GeS2_Slavich-abinitio-gamma/SemiCP_M2.json
GeS2_GeS2_Slavich-abinitio-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-gamma,3,CP,SemiCP,0.0016330231931553,0.0073780770562215,1.0000000000000004,excellent,data/models/GeS2_GeS2_Slavich-abinitio-gamma/SemiCP_M3.json
GeS2_GeS2_Slavich-abinitio-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-gamma,4,CP,SemiCP,0.0008648852653324,0.0040179007970613,1.000000000000001,excellent,data/models/GeS2_GeS2_Slavich-abinitio-gamma/SemiCP_M4.json
GeS2_GeS2_Slavich-abinitio-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-abinitio-gamma,5,CP,SemiCP,0.000787826692665,0.0036871417237301,1.0000000000000004,excellent,data/models/GeS2_GeS2_Slavich-abinitio-gamma/SemiCP_M5.json
GeS2_GeS2_Slavich-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-alpha,1,CP,SemiCP,0.1205610916524331,0.9887042810609415,1.0,poor,data/models/GeS2_GeS2_Slavich-alpha/SemiCP_M1.json
GeS2_GeS2_Slavich-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-alpha,2,CP,CP,0.0036447664418419,0.0263372716051937,1.000000867588211,excellent,data/models/GeS2_GeS2_Slavich-alpha/CP_M2.json
GeS2_GeS2_Slavich-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-alpha,3,CP,CP,0.0015069021596989,0.0100570690643315,1.0000007948014475,excellent,data/models/GeS2_GeS2_Slavich-alpha/CP_M3.json
GeS2_GeS2_Slavich-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-alpha,4,CP,CP,0.0004082257320244,0.0026990061936917,1.0,excellent,data/models/GeS2_GeS2_Slavich-alpha/CP_M4.json
GeS2_GeS2_Slavich-alpha,GeS2,chalcogenide_or_2D,GeS2,Slavich-alpha,5,CP,SemiCP,9.037859289866352e-05,0.0005420394450169,1.0000001417175255,excellent,data/models/GeS2_GeS2_Slavich-alpha/SemiCP_M5.json
GeS2_GeS2_Slavich-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-beta,1,CP,SemiCP,0.1261280951636038,1.1763550985467923,1.0,poor,data/models/GeS2_GeS2_Slavich-beta/SemiCP_M1.json
GeS2_GeS2_Slavich-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-beta,2,CP,CP,0.0028744278039132,0.0247073714153466,1.0000000000000016,excellent,data/models/GeS2_GeS2_Slavich-beta/CP_M2.json
GeS2_GeS2_Slavich-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-beta,3,CP,CP,0.0014529910706776,0.011809047760142,1.0,excellent,data/models/GeS2_GeS2_Slavich-beta/CP_M3.json
GeS2_GeS2_Slavich-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-beta,4,CP,CP,0.0001947687857257,0.0013917012803353,1.0,excellent,data/models/GeS2_GeS2_Slavich-beta/CP_M4.json
GeS2_GeS2_Slavich-beta,GeS2,chalcogenide_or_2D,GeS2,Slavich-beta,5,CP,CP,4.984639685037006e-05,0.000370542202859,1.0,excellent,data/models/GeS2_GeS2_Slavich-beta/CP_M5.json
GeS2_GeS2_Slavich-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-gamma,1,CP,CP,0.0053652481074105,0.0231476917804964,1.0000000000000004,acceptable,
GeS2_GeS2_Slavich-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-gamma,2,none,none,,,,no_model,
GeS2_GeS2_Slavich-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-gamma,3,none,none,,,,no_model,
GeS2_GeS2_Slavich-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-gamma,4,none,none,,,,no_model,
GeS2_GeS2_Slavich-gamma,GeS2,chalcogenide_or_2D,GeS2,Slavich-gamma,5,none,none,,,,no_model,
HfO2_HfO2_Franta,HfO2,high_k_oxide,HfO2,Franta,1,CP,CP,0.0007224210977304,0.0032540353259375,1.0000000838907466,excellent,data/models/HfO2_HfO2_Franta/CP_M1.json
HfO2_HfO2_Franta,HfO2,high_k_oxide,HfO2,Franta,2,CP,CP,0.0002703510841743,0.0012283866815066,1.0000000000000002,excellent,data/models/HfO2_HfO2_Franta/CP_M2.json
HfO2_HfO2_Franta,HfO2,high_k_oxide,HfO2,Franta,3,CP,SemiCP,8.951952022954131e-05,0.0004259646336903,1.0000009049538725,excellent,data/models/HfO2_HfO2_Franta/SemiCP_M3.json
HfO2_HfO2_Franta,HfO2,high_k_oxide,HfO2,Franta,4,CP,CP,6.819000235040188e-05,0.0003118230340955,1.0000003292544175,excellent,data/models/HfO2_HfO2_Franta/CP_M4.json
HfO2_HfO2_Franta,HfO2,high_k_oxide,HfO2,Franta,5,CP,SemiCP,2.6503551182068635e-05,0.000120971378851,1.000000814279386,excellent,data/models/HfO2_HfO2_Franta/SemiCP_M5.json
InAs_InAs_Adachi,InAs,semiconductor,InAs,Adachi,1,CP,SemiCP,0.1952935118233985,3.624139636674165,1.0000000000000004,poor,data/models/InAs_InAs_Adachi/SemiCP_M1.json
InAs_InAs_Adachi,InAs,semiconductor,InAs,Adachi,2,CP,CP,0.1609638792588399,3.2994446554906305,1.0000000000000004,poor,data/models/InAs_InAs_Adachi/CP_M2.json
InAs_InAs_Adachi,InAs,semiconductor,InAs,Adachi,3,CP,SemiCP,0.1244443375789024,2.260093175552735,1.0,poor,data/models/InAs_InAs_Adachi/SemiCP_M3.json
InAs_InAs_Adachi,InAs,semiconductor,InAs,Adachi,4,CP,SemiCP,0.1457990777398295,2.6711792101127507,1.0,poor,data/models/InAs_InAs_Adachi/SemiCP_M4.json
InAs_InAs_Adachi,InAs,semiconductor,InAs,Adachi,5,CP,SemiCP,0.1355594024299895,2.4764894139611737,1.0000000000000016,poor,data/models/InAs_InAs_Adachi/SemiCP_M5.json
InP_InP_Adachi,InP,semiconductor,InP,Adachi,1,CP,SemiCP,0.1197229509335675,2.288680306045734,1.0,poor,data/models/InP_InP_Adachi/SemiCP_M1.json
InP_InP_Adachi,InP,semiconductor,InP,Adachi,2,CP,CP,0.1169056095669208,2.192996070349913,1.0000000000000009,poor,data/models/InP_InP_Adachi/CP_M2.json
InP_InP_Adachi,InP,semiconductor,InP,Adachi,3,CP,CP,0.10679779710285,1.8959106249273328,1.0,poor,data/models/InP_InP_Adachi/CP_M3.json
InP_InP_Adachi,InP,semiconductor,InP,Adachi,4,CP,CP,0.0914378818918171,1.5109690637254214,1.0000000000000002,poor,data/models/InP_InP_Adachi/CP_M4.json
InP_InP_Adachi,InP,semiconductor,InP,Adachi,5,CP,SemiCP,0.087436844679493,1.4381535761207682,1.0000000000000018,poor,data/models/InP_InP_Adachi/SemiCP_M5.json
InSb_InSb_Adachi,InSb,semiconductor,InSb,Adachi,1,CP,SemiCP,0.609531607564243,13.386844363588557,1.0000000000000004,poor,
InSb_InSb_Adachi,InSb,semiconductor,InSb,Adachi,2,CP,CP,0.1902796053643227,4.321561360306102,1.0000000000000004,poor,
InSb_InSb_Adachi,InSb,semiconductor,InSb,Adachi,3,CP,CP,0.1054183465660732,2.6459887994645928,1.0,poor,
InSb_InSb_Adachi,InSb,semiconductor,InSb,Adachi,4,CP,CP,0.1050583839026816,2.6320870137474905,1.0000000000000009,poor,
