material_class,material_query,book,page,record_index,N,RP_RMS,RP_G_rho,RP_FDTD_status,RP_FDTD_ready,CP_family_specific_model,CP_family_RMS,CP_family_G_rho,CP_family_model_json,raw_database_points_json,fitting_grid_points_json
carbon,C,C,Querry-DixonHPN2,11,1,0.134173519158083,1.0014181210239397,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1017607156058172,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Querry-DixonHPN2/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/fitting_grid_points.json
carbon,C,C,Querry-DixonHPN2,11,2,0.0234792260396739,1.0001947836177698,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0072942199008073,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Querry-DixonHPN2/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/fitting_grid_points.json
carbon,C,C,Querry-DixonHPN2,11,4,0.0109504735003598,1.0075495496500584,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0018895816445682,1.0000000000000018,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Querry-DixonHPN2/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/fitting_grid_points.json
carbon,C,C,Querry-DixonHPN2,11,5,0.010275610844748,1.0061847975173293,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0011803977003571,1.0000000000000018,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Querry-DixonHPN2/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/fitting_grid_points.json
carbon,C,C,Querry-DixonKS2,14,1,0.129809444342741,1.00091379002194,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0953302760459908,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Querry-DixonKS2/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/fitting_grid_points.json
carbon,C,C,Querry-DixonKS2,14,2,0.0248641476449684,1.0000198588546636,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0079916037563051,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Querry-DixonKS2/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/fitting_grid_points.json
carbon,C,C,Querry-DixonKS2,14,3,0.0040924859010779,1.2876440154208866,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0027421123884377,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Querry-DixonKS2/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/fitting_grid_points.json
carbon,C,C,Querry-DixonKS2,14,4,0.010599609940128,1.0035360231014736,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0016495550683369,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Querry-DixonKS2/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/fitting_grid_points.json
carbon,C,C,Song-cHOPG-e,20,1,0.0027871968327709,,NOT_EXPORTED_OR_AUDIT_REJECTED,False,SemiCP,0.001088437961269,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Song-cHOPG-e/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/fitting_grid_points.json
carbon,C,C,Song-cHOPG-e,20,2,0.0206036098350136,1.0000041399629922,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0048184972435822,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Song-cHOPG-e/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/fitting_grid_points.json
carbon,C,C,Song-cHOPG-o,6,1,0.6182647316643504,1.0469737861711683,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1640136221131935,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Song-cHOPG-o/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-o/fitting_grid_points.json
carbon,C,C,Song-sHOPG-e,21,2,0.0189525579853351,1.0000019614069835,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0188066211987735,1.0000009352498365,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Song-sHOPG-e/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-e/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-e/fitting_grid_points.json
carbon,C,C,Song-sHOPG-o,7,1,0.5698202773745421,1.0370444202475493,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.1685013527910344,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Song-sHOPG-o/CP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-o/fitting_grid_points.json
carbon,C,C,Taylor,5,2,2.168429796614613e-05,1.0075917867682584,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,5.359211864972202e-07,1.0000001241408902,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Taylor/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Taylor/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Taylor/fitting_grid_points.json
carbon,C,C,Taylor,5,3,0.0001993114879226,1.0000291095081009,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,2.49462681011361e-07,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Taylor/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Taylor/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Taylor/fitting_grid_points.json
carbon,C,C,Taylor,5,4,0.0002020558975,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,2.52096421889228e-07,1.0000000005939569,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/C_C_Taylor/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Taylor/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Taylor/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-alpha,2,1,0.0628414745469457,1.0000094172371057,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0583157583262542,1.0000007769008468,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-alpha/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-alpha/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-alpha/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-alpha,2,2,0.0492797728998114,1.000004399269862,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0155525261410865,1.0000000054020832,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-alpha/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-alpha/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-alpha/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-alpha,2,3,0.0466552353869265,1.0000041690809365,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.012742518907361,1.0000006042779204,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-alpha/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-alpha/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-alpha/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-beta,3,1,0.0405004198783589,1.0000121970661189,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.03986820183586,1.000000051170627,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-beta/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-beta/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-beta/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-beta,3,2,0.0220320150079029,1.000006260707699,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0150080060421373,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-beta/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-beta/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-beta/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-beta,3,3,0.0195413012019263,1.0000053840467145,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.008356634525144,1.0000003247393952,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-beta/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-beta/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-beta/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-beta,3,4,0.0150676124670017,1.0000044971103872,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0080789726053234,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-beta/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-beta/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-beta/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-gamma,4,1,0.0515579222311016,1.0000048204293122,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0330617913601421,1.000000524759348,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-gamma/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-gamma/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-gamma/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-gamma,4,2,0.0599428026525519,1.0000062805486218,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0133363739053415,1.0000001539311398,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-gamma/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-gamma/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-gamma/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-gamma,4,3,0.0175481391155222,1.0000044860098654,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.008905768036549,1.0000000454391196,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-gamma/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-gamma/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-gamma/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Slavich-abinitio-gamma,4,4,0.0088208839782876,1.0000010792198386,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.003028757260441,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Slavich-abinitio-gamma/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-gamma/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Slavich-abinitio-gamma/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Synowicki,1,1,0.1053363968630064,1.0000301625435075,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1876009184218952,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Synowicki/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Synowicki/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Synowicki/fitting_grid_points.json
chalcogenide_or_2D,As2S3,As2S3,Synowicki,1,2,0.0124391921238736,3.339792326380594,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0093529531119268,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2S3_As2S3_Synowicki/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Synowicki/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2S3_As2S3_Synowicki/fitting_grid_points.json
chalcogenide_or_2D,As2Se3,As2Se3,Joseph-400nm,1,1,0.0922059072764345,1.0000974667700375,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0921023443227683,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2Se3_As2Se3_Joseph-400nm/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2Se3_As2Se3_Joseph-400nm/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2Se3_As2Se3_Joseph-400nm/fitting_grid_points.json
chalcogenide_or_2D,As2Se3,As2Se3,Joseph-400nm,1,2,0.0960615141268992,1.0000957135579778,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0384346815379845,1.0000000000000016,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/As2Se3_As2Se3_Joseph-400nm/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2Se3_As2Se3_Joseph-400nm/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/As2Se3_As2Se3_Joseph-400nm/fitting_grid_points.json
